Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/10/2015
TIME       : 11:24:35
FILENAME   : C:\Users\Veldwerk\Desktop\638_Den_Helder\CSV\sws_t2897_151030112434_T2897.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..01-T2897  317.
  Instrument number       =                    
                          =0
  Location                =sws_t2897
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..01-T2897  317.
  Instrument number       =                    
  Location                =sws_t2897
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 20/08/15
  End date / time         =00:15:12 30/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Druk[cm],Temperatuur[°C],1:Geleidbaarheid[mS/cm]
2015/08/25 10:45:00,1106.183,19.130,0.824
2015/08/25 11:00:00,1106.650,19.123,0.828
2015/08/25 11:15:00,1106.533,19.110,0.832
2015/08/25 11:30:00,1106.650,19.107,0.836
2015/08/25 11:45:00,1106.533,19.107,0.836
2015/08/25 12:00:00,1107.175,19.103,0.840
2015/08/25 12:15:00,1107.175,19.097,0.844
2015/08/25 12:30:00,1107.467,19.097,0.848
2015/08/25 12:45:00,1107.992,19.097,0.852
2015/08/25 13:00:00,1107.992,19.097,0.856
2015/08/25 13:15:00,1108.167,19.093,0.860
2015/08/25 13:30:00,1108.633,19.093,0.864
2015/08/25 13:45:00,1109.100,19.093,0.868
2015/08/25 14:00:00,1109.800,19.087,0.872
2015/08/25 14:15:00,1111.083,19.080,0.872
2015/08/25 14:30:00,1112.367,19.080,0.876
2015/08/25 14:45:00,1113.183,19.080,0.880
2015/08/25 15:00:00,1113.883,19.080,0.884
2015/08/25 15:15:00,1114.875,19.083,0.888
2015/08/25 15:30:00,1116.508,19.070,0.892
2015/08/25 15:45:00,1117.325,19.067,0.892
2015/08/25 16:00:00,1118.258,19.070,0.896
2015/08/25 16:15:00,1118.783,19.070,0.900
2015/08/25 16:30:00,1119.250,19.070,0.900
2015/08/25 16:45:00,1119.775,19.067,0.904
2015/08/25 17:00:00,1119.425,19.067,0.908
2015/08/25 17:15:00,1120.067,19.067,0.908
2015/08/25 17:30:00,1120.242,19.063,0.912
2015/08/25 17:45:00,1120.417,19.057,0.916
2015/08/25 18:00:00,1120.533,19.047,0.920
2015/08/25 18:15:00,1120.242,19.043,0.924
2015/08/25 18:30:00,1120.883,19.050,0.928
2015/08/25 18:45:00,1120.708,19.050,0.936
2015/08/25 19:00:00,1120.533,19.053,0.940
2015/08/25 19:15:00,1121.525,19.047,0.948
2015/08/25 19:30:00,1121.408,19.060,0.952
2015/08/25 19:45:00,1120.592,19.067,0.956
2015/08/25 20:00:00,1120.242,19.070,0.956
2015/08/25 20:15:00,1119.892,19.067,0.960
2015/08/25 20:30:00,1119.892,19.067,0.960
2015/08/25 20:45:00,1119.775,19.080,0.960
2015/08/25 21:00:00,1119.425,19.080,0.960
2015/08/25 21:15:00,1116.975,19.100,0.960
2015/08/25 21:30:00,1115.517,19.120,0.960
2015/08/25 21:45:00,1114.175,19.120,0.960
2015/08/25 22:00:00,1113.183,19.113,0.964
2015/08/25 22:15:00,1112.367,19.123,0.964
2015/08/25 22:30:00,1111.083,19.127,0.964
2015/08/25 22:45:00,1110.092,19.120,0.964
2015/08/25 23:00:00,1109.625,19.123,0.964
2015/08/25 23:15:00,1109.800,19.117,0.964
2015/08/25 23:30:00,1110.908,19.110,0.964
2015/08/25 23:45:00,1111.900,19.097,0.960
2015/08/26 00:00:00,1112.717,19.090,0.964
2015/08/26 00:15:00,1113.183,19.097,0.960
2015/08/26 00:30:00,1114.700,19.103,0.960
2015/08/26 00:45:00,1114.992,19.103,0.960
2015/08/26 01:00:00,1115.633,19.110,0.960
2015/08/26 01:15:00,1115.342,19.103,0.960
2015/08/26 01:30:00,1116.158,19.100,0.960
2015/08/26 01:45:00,1116.450,19.087,0.960
2015/08/26 02:00:00,1116.975,19.073,0.960
2015/08/26 02:15:00,1117.442,19.067,0.956
2015/08/26 02:30:00,1118.083,19.063,0.956
2015/08/26 02:45:00,1118.958,19.057,0.960
2015/08/26 03:00:00,1119.425,19.057,0.960
2015/08/26 03:15:00,1120.067,19.057,0.960
2015/08/26 03:30:00,1120.242,19.057,0.960
2015/08/26 03:45:00,1120.417,19.070,0.964
2015/08/26 04:00:00,1120.417,19.073,0.964
2015/08/26 04:15:00,1120.883,19.073,0.964
2015/08/26 04:30:00,1120.417,19.077,0.968
2015/08/26 04:45:00,1120.533,19.077,0.968
2015/08/26 05:00:00,1120.533,19.073,0.972
2015/08/26 05:15:00,1120.533,19.077,0.972
2015/08/26 05:30:00,1120.533,19.073,0.972
2015/08/26 05:45:00,1120.417,19.083,0.976
2015/08/26 06:00:00,1120.417,19.087,0.976
2015/08/26 06:15:00,1120.242,19.090,0.976
2015/08/26 06:30:00,1119.717,19.100,0.980
2015/08/26 06:45:00,1119.600,19.107,0.980
2015/08/26 07:00:00,1119.425,19.107,0.980
2015/08/26 07:15:00,1118.783,19.110,0.980
2015/08/26 07:30:00,1118.258,19.110,0.984
2015/08/26 07:45:00,1117.967,19.110,0.984
2015/08/26 08:00:00,1117.792,19.113,0.984
2015/08/26 08:15:00,1117.325,19.117,0.984
2015/08/26 08:30:00,1117.267,19.123,0.984
2015/08/26 08:45:00,1117.325,19.117,0.984
2015/08/26 09:00:00,1116.800,19.120,0.984
2015/08/26 09:15:00,1117.325,19.120,0.984
2015/08/26 09:30:00,1116.975,19.120,0.984
2015/08/26 09:45:00,1117.325,19.117,0.984
2015/08/26 10:00:00,1116.800,19.120,0.984
2015/08/26 10:15:00,1116.975,19.123,0.984
2015/08/26 10:30:00,1117.150,19.127,0.984
2015/08/26 10:45:00,1117.325,19.127,0.984
2015/08/26 11:00:00,1117.442,19.127,0.984
2015/08/26 11:15:00,1116.508,19.130,0.984
2015/08/26 11:30:00,1116.800,19.133,0.984
2015/08/26 11:45:00,1116.975,19.130,0.984
2015/08/26 12:00:00,1117.092,19.123,0.984
2015/08/26 12:15:00,1117.442,19.113,0.984
2015/08/26 12:30:00,1117.792,19.113,0.984
2015/08/26 12:45:00,1118.783,19.107,0.984
2015/08/26 13:00:00,1118.900,19.110,0.984
2015/08/26 13:15:00,1119.425,19.110,0.984
2015/08/26 13:30:00,1119.717,19.110,0.984
2015/08/26 13:45:00,1120.417,19.110,0.984
2015/08/26 14:00:00,1120.883,19.110,0.984
2015/08/26 14:15:00,1120.592,19.117,0.984
2015/08/26 14:30:00,1120.592,19.117,0.984
2015/08/26 14:45:00,1121.058,19.113,0.984
2015/08/26 15:00:00,1121.875,19.120,0.984
2015/08/26 15:15:00,1120.883,19.113,0.984
2015/08/26 15:30:00,1120.883,19.110,0.984
2015/08/26 15:45:00,1121.058,19.110,0.984
2015/08/26 16:00:00,1120.883,19.113,0.984
2015/08/26 16:15:00,1120.242,19.110,0.984
2015/08/26 16:30:00,1121.058,19.110,0.984
2015/08/26 16:45:00,1120.708,19.100,0.988
2015/08/26 17:00:00,1121.233,19.107,0.988
2015/08/26 17:15:00,1120.533,19.113,0.992
2015/08/26 17:30:00,1120.708,19.123,0.992
2015/08/26 17:45:00,1120.417,19.130,0.992
2015/08/26 18:00:00,1119.775,19.130,0.996
2015/08/26 18:15:00,1119.075,19.137,0.996
2015/08/26 18:30:00,1118.608,19.133,0.996
2015/08/26 18:45:00,1118.258,19.133,0.996
2015/08/26 19:00:00,1117.442,19.140,1.000
2015/08/26 19:15:00,1116.625,19.140,1.000
2015/08/26 19:30:00,1116.625,19.143,1.000
2015/08/26 19:45:00,1115.808,19.147,1.000
2015/08/26 20:00:00,1115.342,19.147,1.000
2015/08/26 20:15:00,1114.175,19.160,1.000
2015/08/26 20:30:00,1115.342,19.150,1.000
2015/08/26 20:45:00,1125.608,18.793,0.476
2015/08/26 21:00:00,1117.325,18.750,0.500
2015/08/26 21:15:00,1117.967,18.780,0.480
2015/08/26 21:30:00,1117.442,18.733,0.440
2015/08/26 21:45:00,1117.150,18.697,0.416
2015/08/26 22:00:00,1115.167,18.667,0.400
2015/08/26 22:15:00,1114.817,18.650,0.396
2015/08/26 22:30:00,1116.975,18.640,0.400
2015/08/26 22:45:00,1116.158,18.653,0.400
2015/08/26 23:00:00,1113.358,18.663,0.392
2015/08/26 23:15:00,1111.725,18.673,0.388
2015/08/26 23:30:00,1110.617,18.683,0.396
2015/08/26 23:45:00,1109.917,18.703,0.404
2015/08/27 00:00:00,1109.100,18.727,0.412
2015/08/27 00:15:00,1108.167,18.760,0.420
2015/08/27 00:30:00,1107.642,18.773,0.432
2015/08/27 00:45:00,1107.000,18.793,0.444
2015/08/27 01:00:00,1106.358,18.820,0.464
2015/08/27 01:15:00,1105.542,18.840,0.484
2015/08/27 01:30:00,1104.900,18.857,0.500
2015/08/27 01:45:00,1103.908,18.873,0.512
2015/08/27 02:00:00,1102.742,18.880,0.524
2015/08/27 02:15:00,1101.108,18.890,0.532
2015/08/27 02:30:00,1100.000,18.907,0.552
2015/08/27 02:45:00,1099.183,18.930,0.576
2015/08/27 03:00:00,1097.900,18.950,0.600
2015/08/27 03:15:00,1097.725,18.960,0.616
2015/08/27 03:30:00,1102.917,18.970,0.624
2015/08/27 03:45:00,1103.267,18.967,0.632
2015/08/27 04:00:00,1103.558,18.947,0.640
2015/08/27 04:15:00,1103.267,18.943,0.640
2015/08/27 04:30:00,1103.383,18.943,0.644
2015/08/27 04:45:00,1103.383,18.937,0.652
2015/08/27 05:00:00,1103.558,18.930,0.664
2015/08/27 05:15:00,1103.558,18.947,0.680
2015/08/27 05:30:00,1103.383,18.973,0.700
2015/08/27 05:45:00,1103.383,19.000,0.712
2015/08/27 06:00:00,1103.558,19.013,0.728
2015/08/27 06:15:00,1103.558,19.017,0.740
2015/08/27 06:30:00,1103.908,19.023,0.752
2015/08/27 06:45:00,1103.908,19.020,0.760
2015/08/27 07:00:00,1104.200,19.023,0.768
2015/08/27 07:15:00,1104.083,19.027,0.776
2015/08/27 07:30:00,1104.200,19.027,0.784
2015/08/27 07:45:00,1104.200,19.030,0.792
2015/08/27 08:00:00,1104.200,19.033,0.800
2015/08/27 08:15:00,1104.375,19.040,0.804
2015/08/27 08:30:00,1104.550,19.047,0.812
2015/08/27 08:45:00,1104.550,19.050,0.820
2015/08/27 09:00:00,1104.725,19.057,0.824
2015/08/27 09:15:00,1104.725,19.063,0.828
2015/08/27 09:30:00,1104.725,19.067,0.836
2015/08/27 09:45:00,1104.900,19.067,0.840
2015/08/27 10:00:00,1105.017,19.077,0.844
2015/08/27 10:15:00,1105.017,19.080,0.848
2015/08/27 10:30:00,1105.017,19.080,0.852
2015/08/27 10:45:00,1105.017,19.083,0.852
2015/08/27 11:00:00,1105.367,19.083,0.856
2015/08/27 11:15:00,1105.192,19.087,0.860
2015/08/27 11:30:00,1105.192,19.087,0.860
2015/08/27 11:45:00,1105.367,19.090,0.864
2015/08/27 12:00:00,1105.367,19.090,0.868
2015/08/27 12:15:00,1105.192,19.100,0.868
2015/08/27 12:30:00,1105.367,19.103,0.872
2015/08/27 12:45:00,1105.192,19.103,0.872
2015/08/27 13:00:00,1123.508,19.140,0.760
2015/08/27 13:15:00,1107.350,19.030,0.696
2015/08/27 13:30:00,1106.008,19.113,0.736
2015/08/27 13:45:00,1105.717,19.220,0.748
2015/08/27 14:00:00,1105.833,19.273,0.748
2015/08/27 14:15:00,1105.717,19.240,0.748
2015/08/27 14:30:00,1105.542,19.130,0.748
2015/08/27 14:45:00,1108.983,19.040,0.724
2015/08/27 15:00:00,1106.358,18.903,0.708
2015/08/27 15:15:00,1105.833,18.867,0.696
2015/08/27 15:30:00,1105.717,18.850,0.692
2015/08/27 15:45:00,1105.833,18.897,0.680
2015/08/27 16:00:00,1105.542,18.940,0.672
2015/08/27 16:15:00,1106.183,18.930,0.672
2015/08/27 16:30:00,1106.008,18.903,0.672
2015/08/27 16:45:00,1106.008,18.880,0.672
2015/08/27 17:00:00,1105.717,18.867,0.676
2015/08/27 17:15:00,1106.008,18.863,0.672
2015/08/27 17:30:00,1105.833,18.870,0.676
2015/08/27 17:45:00,1106.008,18.870,0.676
2015/08/27 18:00:00,1105.833,18.883,0.680
2015/08/27 18:15:00,1105.833,18.890,0.688
2015/08/27 18:30:00,1106.008,18.900,0.692
2015/08/27 18:45:00,1105.833,18.907,0.700
2015/08/27 19:00:00,1105.833,18.910,0.704
2015/08/27 19:15:00,1106.008,18.913,0.708
2015/08/27 19:30:00,1106.183,18.910,0.712
2015/08/27 19:45:00,1106.358,18.917,0.720
2015/08/27 20:00:00,1106.358,18.923,0.724
2015/08/27 20:15:00,1106.358,18.927,0.732
2015/08/27 20:30:00,1106.533,18.937,0.740
2015/08/27 20:45:00,1106.650,18.943,0.748
2015/08/27 21:00:00,1106.825,18.950,0.756
2015/08/27 21:15:00,1107.000,18.957,0.764
2015/08/27 21:30:00,1107.175,18.960,0.768
2015/08/27 21:45:00,1107.467,18.970,0.776
2015/08/27 22:00:00,1107.175,18.973,0.780
2015/08/27 22:15:00,1107.350,18.987,0.788
2015/08/27 22:30:00,1107.467,18.987,0.796
2015/08/27 22:45:00,1107.642,19.000,0.800
2015/08/27 23:00:00,1107.817,19.007,0.808
2015/08/27 23:15:00,1108.167,19.007,0.816
2015/08/27 23:30:00,1108.167,19.017,0.820
2015/08/27 23:45:00,1108.167,19.027,0.828
2015/08/28 00:00:00,1108.283,19.030,0.832
2015/08/28 00:15:00,1108.458,19.037,0.836
2015/08/28 00:30:00,1108.458,19.040,0.840
2015/08/28 00:45:00,1108.808,19.043,0.844
2015/08/28 01:00:00,1109.275,19.043,0.852
2015/08/28 01:15:00,1110.267,19.047,0.856
2015/08/28 01:30:00,1110.733,19.047,0.860
2015/08/28 01:45:00,1111.550,19.050,0.864
2015/08/28 02:00:00,1112.542,19.050,0.868
2015/08/28 02:15:00,1113.358,19.057,0.872
2015/08/28 02:30:00,1114.350,19.053,0.876
2015/08/28 02:45:00,1115.167,19.053,0.880
2015/08/28 03:00:00,1115.983,19.057,0.884
2015/08/28 03:15:00,1115.342,19.057,0.884
2015/08/28 03:30:00,1116.508,19.070,0.888
2015/08/28 03:45:00,1117.967,19.057,0.892
2015/08/28 04:00:00,1117.967,19.050,0.896
2015/08/28 04:15:00,1116.800,19.050,0.900
2015/08/28 04:30:00,1115.983,19.077,0.904
2015/08/28 04:45:00,1115.167,19.090,0.904
2015/08/28 05:00:00,1114.350,19.093,0.904
2015/08/28 05:15:00,1113.708,19.090,0.908
2015/08/28 05:30:00,1112.892,19.110,0.908
2015/08/28 05:45:00,1112.367,19.117,0.908
2015/08/28 06:00:00,1111.900,19.120,0.908
2015/08/28 06:15:00,1111.550,19.123,0.908
2015/08/28 06:30:00,1111.375,19.123,0.908
2015/08/28 06:45:00,1111.258,19.120,0.908
2015/08/28 07:00:00,1111.433,19.113,0.908
2015/08/28 07:15:00,1111.433,19.113,0.908
2015/08/28 07:30:00,1111.550,19.110,0.908
2015/08/28 07:45:00,1111.725,19.113,0.908
2015/08/28 08:00:00,1111.725,19.110,0.908
2015/08/28 08:15:00,1112.075,19.110,0.908
2015/08/28 08:30:00,1112.075,19.107,0.908
2015/08/28 08:45:00,1112.250,19.107,0.912
2015/08/28 09:00:00,1112.367,19.107,0.912
2015/08/28 09:15:00,1112.717,19.110,0.916
2015/08/28 09:30:00,1112.717,19.113,0.916
2015/08/28 09:45:00,1112.892,19.113,0.916
2015/08/28 10:00:00,1113.183,19.117,0.920
2015/08/28 10:15:00,1114.175,19.110,0.920
2015/08/28 10:30:00,1115.342,19.103,0.924
2015/08/28 10:45:00,1116.625,19.100,0.924
2015/08/28 11:00:00,1117.442,19.103,0.928
2015/08/28 11:15:00,1117.967,19.113,0.928
2015/08/28 11:30:00,1119.250,19.117,0.932
2015/08/28 11:45:00,1120.067,19.107,0.932
2015/08/28 12:00:00,1121.233,19.097,0.932
2015/08/28 12:15:00,1122.342,19.093,0.932
2015/08/28 12:30:00,1122.867,19.093,0.936
2015/08/28 12:45:00,1123.333,19.097,0.936
2015/08/28 13:00:00,1124.150,19.097,0.940
2015/08/28 13:15:00,1123.683,19.113,0.940
2015/08/28 13:30:00,1122.983,19.123,0.940
2015/08/28 13:45:00,1121.875,19.123,0.940
2015/08/28 14:00:00,1120.417,19.120,0.940
2015/08/28 14:15:00,1119.600,19.117,0.940
2015/08/28 14:30:00,1119.250,19.123,0.944
2015/08/28 14:45:00,1118.958,19.127,0.944
2015/08/28 15:00:00,1120.067,19.117,0.944
2015/08/28 15:15:00,1121.058,19.103,0.944
2015/08/28 15:30:00,1122.342,19.103,0.948
2015/08/28 15:45:00,1123.508,19.103,0.948
2015/08/28 16:00:00,1124.675,19.103,0.948
2015/08/28 16:15:00,1125.142,19.117,0.948
2015/08/28 16:30:00,1125.608,19.123,0.948
2015/08/28 16:45:00,1125.142,19.133,0.948
2015/08/28 17:00:00,1125.142,19.133,0.948
2015/08/28 17:15:00,1125.433,19.123,0.944
2015/08/28 17:30:00,1125.142,19.123,0.944
2015/08/28 17:45:00,1124.792,19.117,0.948
2015/08/28 18:00:00,1124.967,19.113,0.948
2015/08/28 18:15:00,1125.433,19.110,0.952
2015/08/28 18:30:00,1125.958,19.103,0.956
2015/08/28 18:45:00,1126.775,19.097,0.960
2015/08/28 19:00:00,1127.417,19.083,0.964
2015/08/28 19:15:00,1127.592,19.100,0.964
2015/08/28 19:30:00,1128.408,19.110,0.964
2015/08/28 19:45:00,1128.758,19.103,0.964
2015/08/28 20:00:00,1129.050,19.100,0.968
2015/08/28 20:15:00,1129.575,19.110,0.968
2015/08/28 20:30:00,1129.867,19.103,0.968
2015/08/28 20:45:00,1129.750,19.107,0.968
2015/08/28 21:00:00,1130.392,19.107,0.968
2015/08/28 21:15:00,1129.400,19.103,0.964
2015/08/28 21:30:00,1129.400,19.107,0.968
2015/08/28 21:45:00,1129.867,19.110,0.968
2015/08/28 22:00:00,1129.692,19.113,0.968
2015/08/28 22:15:00,1129.692,19.123,0.968
2015/08/28 22:30:00,1129.750,19.127,0.972
2015/08/28 22:45:00,1129.692,19.123,0.972
2015/08/28 23:00:00,1129.575,19.127,0.976
2015/08/28 23:15:00,1129.750,19.127,0.976
2015/08/28 23:30:00,1129.750,19.127,0.976
2015/08/28 23:45:00,1129.575,19.130,0.976
2015/08/29 00:00:00,1129.867,19.130,0.976
2015/08/29 00:15:00,1129.575,19.130,0.976
2015/08/29 00:30:00,1129.400,19.133,0.976
2015/08/29 00:45:00,1128.700,19.137,0.976
2015/08/29 01:00:00,1127.417,19.150,0.976
2015/08/29 01:15:00,1125.958,19.160,0.976
2015/08/29 01:30:00,1124.792,19.163,0.976
2015/08/29 01:45:00,1123.800,19.157,0.976
2015/08/29 02:00:00,1122.692,19.160,0.972
2015/08/29 02:15:00,1121.875,19.160,0.972
2015/08/29 02:30:00,1121.058,19.157,0.972
2015/08/29 02:45:00,1120.592,19.153,0.972
2015/08/29 03:00:00,1119.892,19.150,0.972
2015/08/29 03:15:00,1119.892,19.147,0.968
2015/08/29 03:30:00,1119.717,19.137,0.968
2015/08/29 03:45:00,1120.067,19.133,0.968
2015/08/29 04:00:00,1121.058,19.123,0.968
2015/08/29 04:15:00,1122.050,19.113,0.964
2015/08/29 04:30:00,1123.333,19.107,0.960
2015/08/29 04:45:00,1124.500,19.107,0.960
2015/08/29 05:00:00,1125.142,19.107,0.960
2015/08/29 05:15:00,1125.608,19.107,0.956
2015/08/29 05:30:00,1126.133,19.110,0.956
2015/08/29 05:45:00,1126.600,19.103,0.956
2015/08/29 06:00:00,1126.775,19.103,0.956
2015/08/29 06:15:00,1126.775,19.097,0.956
2015/08/29 06:30:00,1128.408,19.090,0.956
2015/08/29 06:45:00,1128.583,19.080,0.956
2015/08/29 07:00:00,1129.050,19.063,0.960
2015/08/29 07:15:00,1130.042,19.057,0.960
2015/08/29 07:30:00,1130.217,19.070,0.964
2015/08/29 07:45:00,1131.033,19.057,0.964
2015/08/29 08:00:00,1131.500,19.060,0.968
2015/08/29 08:15:00,1132.142,19.063,0.968
2015/08/29 08:30:00,1132.667,19.067,0.968
2015/08/29 08:45:00,1132.492,19.063,0.968
2015/08/29 09:00:00,1132.667,19.070,0.968
2015/08/29 09:15:00,1133.658,19.063,0.972
2015/08/29 09:30:00,1133.658,19.067,0.972
2015/08/29 09:45:00,1133.775,19.077,0.972
2015/08/29 10:00:00,1133.133,19.077,0.976
2015/08/29 10:15:00,1133.308,19.080,0.976
2015/08/29 10:30:00,1134.300,19.087,0.976
2015/08/29 10:45:00,1134.125,19.097,0.976
2015/08/29 11:00:00,1133.658,19.100,0.980
2015/08/29 11:15:00,1133.308,19.107,0.980
2015/08/29 11:30:00,1133.658,19.113,0.980
2015/08/29 11:45:00,1133.658,19.117,0.984
2015/08/29 12:00:00,1133.017,19.117,0.984
2015/08/29 12:15:00,1132.842,19.117,0.984
2015/08/29 12:30:00,1132.492,19.110,0.984
2015/08/29 12:45:00,1132.958,19.110,0.984
2015/08/29 13:00:00,1132.667,19.113,0.984
2015/08/29 13:15:00,1131.675,19.127,0.984
2015/08/29 13:30:00,1129.575,19.133,0.984
2015/08/29 13:45:00,1127.767,19.143,0.984
2015/08/29 14:00:00,1126.425,19.137,0.984
2015/08/29 14:15:00,1125.317,19.143,0.984
2015/08/29 14:30:00,1124.500,19.140,0.984
2015/08/29 14:45:00,1123.508,19.137,0.984
2015/08/29 15:00:00,1122.517,19.140,0.984
2015/08/29 15:15:00,1121.525,19.140,0.984
2015/08/29 15:30:00,1121.058,19.133,0.984
2015/08/29 15:45:00,1120.708,19.127,0.984
2015/08/29 16:00:00,1120.592,19.120,0.984
2015/08/29 16:15:00,1120.417,19.120,0.980
2015/08/29 16:30:00,1120.242,19.113,0.980
2015/08/29 16:45:00,1120.417,19.113,0.980
2015/08/29 17:00:00,1120.708,19.103,0.980
2015/08/29 17:15:00,1122.050,19.093,0.980
2015/08/29 17:30:00,1123.158,19.083,0.976
2015/08/29 17:45:00,1123.858,19.080,0.972
2015/08/29 18:00:00,1123.975,19.087,0.972
2015/08/29 18:15:00,1124.150,19.093,0.972
2015/08/29 18:30:00,1124.792,19.087,0.968
2015/08/29 18:45:00,1125.492,19.083,0.968
2015/08/29 19:00:00,1125.608,19.077,0.968
2015/08/29 19:15:00,1124.967,19.077,0.968
2015/08/29 19:30:00,1125.608,19.073,0.968
2015/08/29 19:45:00,1126.250,19.063,0.968
2015/08/29 20:00:00,1126.950,19.053,0.968
2015/08/29 20:15:00,1127.767,19.050,0.968
2015/08/29 20:30:00,1128.233,19.050,0.972
2015/08/29 20:45:00,1129.225,19.047,0.972
2015/08/29 21:00:00,1130.042,19.047,0.972
2015/08/29 21:15:00,1130.683,19.047,0.976
2015/08/29 21:30:00,1130.858,19.047,0.976
2015/08/29 21:45:00,1130.858,19.053,0.976
2015/08/29 22:00:00,1131.033,19.060,0.976
2015/08/29 22:15:00,1130.683,19.063,0.976
2015/08/29 22:30:00,1130.217,19.067,0.976
2015/08/29 22:45:00,1130.042,19.070,0.976
2015/08/29 23:00:00,1129.575,19.070,0.980
2015/08/29 23:15:00,1129.575,19.070,0.980
2015/08/29 23:30:00,1128.583,19.077,0.980
2015/08/29 23:45:00,1128.583,19.083,0.980
2015/08/30 00:00:00,1127.883,19.087,0.980
2015/08/30 00:15:00,1127.767,19.090,0.980
2015/08/30 00:30:00,1127.067,19.097,0.980
2015/08/30 00:45:00,1126.950,19.093,0.980
2015/08/30 01:00:00,1126.950,19.093,0.984
2015/08/30 01:15:00,1126.600,19.097,0.984
2015/08/30 01:30:00,1125.958,19.093,0.984
2015/08/30 01:45:00,1125.142,19.107,0.984
2015/08/30 02:00:00,1123.683,19.113,0.984
2015/08/30 02:15:00,1122.692,19.110,0.984
2015/08/30 02:30:00,1121.875,19.107,0.984
2015/08/30 02:45:00,1121.058,19.107,0.984
2015/08/30 03:00:00,1119.892,19.113,0.984
2015/08/30 03:15:00,1118.783,19.110,0.980
2015/08/30 03:30:00,1118.258,19.103,0.980
2015/08/30 03:45:00,1118.258,19.097,0.980
2015/08/30 04:00:00,1118.142,19.093,0.980
2015/08/30 04:15:00,1117.967,19.093,0.980
2015/08/30 04:30:00,1117.967,19.090,0.980
2015/08/30 04:45:00,1117.792,19.087,0.980
2015/08/30 05:00:00,1117.617,19.087,0.980
2015/08/30 05:15:00,1117.442,19.080,0.980
2015/08/30 05:30:00,1117.617,19.077,0.980
2015/08/30 05:45:00,1118.083,19.073,0.976
2015/08/30 06:00:00,1118.783,19.063,0.976
2015/08/30 06:15:00,1118.958,19.060,0.972
2015/08/30 06:30:00,1119.892,19.067,0.972
2015/08/30 06:45:00,1120.242,19.070,0.972
2015/08/30 07:00:00,1120.883,19.070,0.972
2015/08/30 07:15:00,1121.408,19.067,0.968
2015/08/30 07:30:00,1122.050,19.060,0.968
2015/08/30 07:45:00,1123.158,19.060,0.968
2015/08/30 08:00:00,1123.508,19.047,0.968
2015/08/30 08:15:00,1124.150,19.043,0.968
2015/08/30 08:30:00,1125.317,19.037,0.968
2015/08/30 08:45:00,1125.783,19.043,0.968
2015/08/30 09:00:00,1126.133,19.043,0.972
2015/08/30 09:15:00,1125.958,19.050,0.972
2015/08/30 09:30:00,1126.250,19.050,0.972
2015/08/30 09:45:00,1126.950,19.053,0.972
2015/08/30 10:00:00,1127.067,19.053,0.972
2015/08/30 10:15:00,1126.425,19.050,0.972
2015/08/30 10:30:00,1126.775,19.047,0.972
2015/08/30 10:45:00,1126.250,19.040,0.976
2015/08/30 11:00:00,1125.783,19.040,0.976
2015/08/30 11:15:00,1125.958,19.050,0.976
2015/08/30 11:30:00,1125.608,19.053,0.976
2015/08/30 11:45:00,1125.783,19.053,0.980
2015/08/30 12:00:00,1125.317,19.050,0.980
2015/08/30 12:15:00,1124.967,19.053,0.980
2015/08/30 12:30:00,1125.142,19.057,0.984
2015/08/30 12:45:00,1125.142,19.053,0.984
2015/08/30 13:00:00,1124.967,19.063,0.984
2015/08/30 13:15:00,1124.500,19.063,0.984
2015/08/30 13:30:00,1124.150,19.067,0.984
2015/08/30 13:45:00,1123.508,19.070,0.984
2015/08/30 14:00:00,1123.158,19.077,0.984
2015/08/30 14:15:00,1122.517,19.067,0.984
2015/08/30 14:30:00,1121.525,19.073,0.984
2015/08/30 14:45:00,1120.592,19.080,0.984
2015/08/30 15:00:00,1119.250,19.083,0.984
2015/08/30 15:15:00,1118.083,19.077,0.984
2015/08/30 15:30:00,1117.267,19.077,0.984
2015/08/30 15:45:00,1116.450,19.077,0.984
2015/08/30 16:00:00,1115.808,19.077,0.984
2015/08/30 16:15:00,1115.692,19.070,0.984
2015/08/30 16:30:00,1115.342,19.063,0.984
2015/08/30 16:45:00,1115.342,19.063,0.984
2015/08/30 17:00:00,1115.342,19.063,0.984
