Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/10/2015
TIME       : 10:39:23
FILENAME   : C:\Users\Veldwerk\Desktop\638_Den_Helder\CSV\sws_t2905_151030103922_T2905.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..01-T2905  317.
  Instrument number       =                    
                          =0
  Location                =sws_t2905
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..01-T2905  317.
  Instrument number       =                    
  Location                =sws_t2905
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 20/08/15
  End date / time         =00:30:11 30/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Druk[cm],Temperatuur[°C],1:Geleidbaarheid[mS/cm]
2015/10/14 16:30:00,1135.408,9.553,2.120
2015/10/14 16:45:00,1134.125,9.530,2.120
2015/10/14 17:00:00,1133.367,9.520,2.120
2015/10/14 17:15:00,1134.475,9.530,2.116
2015/10/14 17:30:00,1135.292,9.530,2.120
2015/10/14 17:45:00,1136.225,9.530,2.120
2015/10/14 18:00:00,1137.508,9.537,2.120
2015/10/14 18:15:00,1138.617,9.540,2.120
2015/10/14 18:30:00,1139.608,9.550,2.120
2015/10/14 18:45:00,1140.717,9.570,2.124
2015/10/14 19:00:00,1141.708,9.587,2.124
2015/10/14 19:15:00,1142.350,9.607,2.124
2015/10/14 19:30:00,1143.167,9.623,2.124
2015/10/14 19:45:00,1143.808,9.633,2.128
2015/10/14 20:00:00,1143.925,9.643,2.128
2015/10/14 20:15:00,1144.392,9.650,2.128
2015/10/14 20:30:00,1144.917,9.643,2.128
2015/10/14 20:45:00,1145.208,9.640,2.128
2015/10/14 21:00:00,1145.558,9.637,2.128
2015/10/14 21:15:00,1146.142,9.630,2.128
2015/10/14 21:30:00,1146.842,9.633,2.128
2015/10/14 21:45:00,1147.133,9.633,2.128
2015/10/14 22:00:00,1147.133,9.637,2.128
2015/10/14 22:15:00,1147.775,9.633,2.128
2015/10/14 22:30:00,1147.775,9.630,2.128
2015/10/14 22:45:00,1148.417,9.620,2.128
2015/10/14 23:00:00,1148.592,9.620,2.128
2015/10/14 23:15:00,1148.767,9.620,2.128
2015/10/14 23:30:00,1149.058,9.627,2.132
2015/10/14 23:45:00,1149.233,9.627,2.132
2015/10/15 00:00:00,1148.708,9.630,2.132
2015/10/15 00:15:00,1148.417,9.623,2.132
2015/10/15 00:30:00,1148.708,9.590,2.128
2015/10/15 00:45:00,1148.417,9.587,2.128
2015/10/15 01:00:00,1148.300,9.567,2.128
2015/10/15 01:15:00,1148.592,9.553,2.128
2015/10/15 01:30:00,1148.125,9.557,2.128
2015/10/15 01:45:00,1147.658,9.553,2.128
2015/10/15 02:00:00,1147.950,9.537,2.128
2015/10/15 02:15:00,1147.133,9.520,2.124
2015/10/15 02:30:00,1146.842,9.500,2.124
2015/10/15 02:45:00,1145.733,9.460,2.120
2015/10/15 03:00:00,1144.392,9.383,2.116
2015/10/15 03:15:00,1142.817,9.283,2.108
2015/10/15 03:30:00,1141.183,9.217,2.104
2015/10/15 03:45:00,1139.608,9.163,2.104
2015/10/15 04:00:00,1138.500,9.130,2.104
2015/10/15 04:15:00,1137.683,9.100,2.100
2015/10/15 04:30:00,1136.517,9.077,2.100
2015/10/15 04:45:00,1135.583,9.063,2.096
2015/10/15 05:00:00,1135.233,9.043,2.096
2015/10/15 05:15:00,1135.233,9.037,2.096
2015/10/15 05:30:00,1136.225,8.997,2.096
2015/10/15 05:45:00,1137.683,8.970,2.092
2015/10/15 06:00:00,1138.617,8.980,2.096
2015/10/15 06:15:00,1139.608,8.993,2.096
2015/10/15 06:30:00,1140.367,9.007,2.096
2015/10/15 06:45:00,1141.242,9.020,2.096
2015/10/15 07:00:00,1141.650,9.047,2.100
2015/10/15 07:15:00,1142.175,9.063,2.100
2015/10/15 07:30:00,1142.000,9.087,2.100
2015/10/15 07:45:00,1142.817,9.087,2.100
2015/10/15 08:00:00,1143.283,9.083,2.104
2015/10/15 08:15:00,1143.808,9.100,2.104
2015/10/15 08:30:00,1144.917,9.110,2.104
2015/10/15 08:45:00,1145.383,9.120,2.104
2015/10/15 09:00:00,1146.375,9.143,2.108
2015/10/15 09:15:00,1146.958,9.167,2.108
2015/10/15 09:30:00,1147.775,9.187,2.108
2015/10/15 09:45:00,1147.775,9.207,2.108
2015/10/15 10:00:00,1147.950,9.237,2.112
2015/10/15 10:15:00,1148.067,9.250,2.112
2015/10/15 10:30:00,1148.125,9.253,2.112
2015/10/15 10:45:00,1148.125,9.263,2.116
2015/10/15 11:00:00,1147.658,9.257,2.116
2015/10/15 11:15:00,1148.417,9.277,2.116
2015/10/15 11:30:00,1148.592,9.283,2.116
2015/10/15 11:45:00,1148.417,9.287,2.120
2015/10/15 12:00:00,1148.592,9.297,2.120
2015/10/15 12:15:00,1147.308,9.290,2.120
2015/10/15 12:30:00,1146.958,9.300,2.120
2015/10/15 12:45:00,1147.133,9.303,2.120
2015/10/15 13:00:00,1147.133,9.330,2.120
2015/10/15 13:15:00,1146.492,9.340,2.124
2015/10/15 13:30:00,1146.025,9.333,2.124
2015/10/15 13:45:00,1145.500,9.320,2.124
2015/10/15 14:00:00,1144.567,9.330,2.124
2015/10/15 14:15:00,1144.567,9.343,2.124
2015/10/15 14:30:00,1144.217,9.323,2.120
2015/10/15 14:45:00,1143.633,9.327,2.120
2015/10/15 15:00:00,1142.933,9.293,2.116
2015/10/15 15:15:00,1142.817,9.290,2.120
2015/10/15 15:30:00,1142.175,9.300,2.120
2015/10/15 15:45:00,1141.008,9.270,2.120
2015/10/15 16:00:00,1139.608,9.237,2.116
2015/10/15 16:15:00,1138.150,9.217,2.112
2015/10/15 16:30:00,1136.400,9.200,2.112
2015/10/15 16:45:00,1135.233,9.190,2.112
2015/10/15 17:00:00,1134.475,9.183,2.112
2015/10/15 17:15:00,1133.483,9.193,2.112
2015/10/15 17:30:00,1133.367,9.193,2.112
2015/10/15 17:45:00,1134.125,9.180,2.112
2015/10/15 18:00:00,1135.583,9.180,2.112
2015/10/15 18:15:00,1137.042,9.197,2.112
2015/10/15 18:30:00,1137.975,9.220,2.112
2015/10/15 18:45:00,1138.967,9.237,2.112
2015/10/15 19:00:00,1139.608,9.257,2.112
2015/10/15 19:15:00,1140.717,9.270,2.112
2015/10/15 19:30:00,1141.067,9.307,2.116
2015/10/15 19:45:00,1141.358,9.330,2.116
2015/10/15 20:00:00,1142.000,9.337,2.120
2015/10/15 20:15:00,1142.175,9.337,2.120
2015/10/15 20:30:00,1142.525,9.337,2.120
2015/10/15 20:45:00,1143.283,9.337,2.120
2015/10/15 21:00:00,1143.808,9.350,2.120
2015/10/15 21:15:00,1144.450,9.360,2.120
2015/10/15 21:30:00,1145.383,9.370,2.120
2015/10/15 21:45:00,1145.850,9.380,2.116
2015/10/15 22:00:00,1146.492,9.393,2.120
2015/10/15 22:15:00,1146.842,9.407,2.120
2015/10/15 22:30:00,1147.308,9.417,2.120
2015/10/15 22:45:00,1147.775,9.433,2.120
2015/10/15 23:00:00,1148.300,9.420,2.120
2015/10/15 23:15:00,1148.242,9.433,2.120
2015/10/15 23:30:00,1147.950,9.437,2.124
2015/10/15 23:45:00,1147.308,9.447,2.124
2015/10/16 00:00:00,1146.667,9.433,2.124
2015/10/16 00:15:00,1146.492,9.433,2.120
2015/10/16 00:30:00,1145.850,9.443,2.124
2015/10/16 00:45:00,1145.733,9.450,2.124
2015/10/16 01:00:00,1144.742,9.430,2.124
2015/10/16 01:15:00,1144.858,9.427,2.120
2015/10/16 01:30:00,1144.100,9.430,2.120
2015/10/16 01:45:00,1144.450,9.420,2.120
2015/10/16 02:00:00,1144.450,9.390,2.116
2015/10/16 02:15:00,1144.567,9.373,2.116
2015/10/16 02:30:00,1144.567,9.373,2.116
2015/10/16 02:45:00,1144.742,9.370,2.112
2015/10/16 03:00:00,1144.742,9.367,2.116
2015/10/16 03:15:00,1144.858,9.363,2.112
2015/10/16 03:30:00,1144.917,9.367,2.112
2015/10/16 03:45:00,1144.275,9.377,2.112
2015/10/16 04:00:00,1143.283,9.350,2.112
2015/10/16 04:15:00,1142.000,9.333,2.108
2015/10/16 04:30:00,1140.367,9.280,2.104
2015/10/16 04:45:00,1138.967,9.230,2.096
2015/10/16 05:00:00,1137.508,9.193,2.096
2015/10/16 05:15:00,1136.400,9.167,2.092
2015/10/16 05:30:00,1135.875,9.160,2.092
2015/10/16 05:45:00,1136.225,9.170,2.096
2015/10/16 06:00:00,1137.042,9.137,2.096
2015/10/16 06:15:00,1138.500,9.130,2.096
2015/10/16 06:30:00,1139.433,9.140,2.092
2015/10/16 06:45:00,1140.367,9.157,2.096
2015/10/16 07:00:00,1141.708,9.173,2.096
2015/10/16 07:15:00,1142.642,9.193,2.096
2015/10/16 07:30:00,1143.283,9.213,2.100
2015/10/16 07:45:00,1143.458,9.233,2.100
2015/10/16 08:00:00,1143.925,9.267,2.104
2015/10/16 08:15:00,1144.100,9.277,2.104
2015/10/16 08:30:00,1144.742,9.277,2.104
2015/10/16 08:45:00,1145.208,9.263,2.104
2015/10/16 09:00:00,1145.558,9.247,2.104
2015/10/16 09:15:00,1146.492,9.250,2.104
2015/10/16 09:30:00,1147.308,9.260,2.104
2015/10/16 09:45:00,1147.950,9.280,2.104
2015/10/16 10:00:00,1148.767,9.287,2.108
2015/10/16 10:15:00,1149.350,9.293,2.108
2015/10/16 10:30:00,1149.700,9.307,2.108
2015/10/16 10:45:00,1149.992,9.323,2.112
2015/10/16 11:00:00,1150.517,9.327,2.116
2015/10/16 11:15:00,1150.517,9.343,2.116
2015/10/16 11:30:00,1150.517,9.353,2.116
2015/10/16 11:45:00,1150.517,9.363,2.120
2015/10/16 12:00:00,1150.342,9.363,2.120
2015/10/16 12:15:00,1150.225,9.370,2.120
2015/10/16 12:30:00,1150.342,9.370,2.120
2015/10/16 12:45:00,1149.875,9.377,2.120
2015/10/16 13:00:00,1150.692,9.390,2.120
2015/10/16 13:15:00,1150.050,9.390,2.120
2015/10/16 13:30:00,1149.058,9.390,2.120
2015/10/16 13:45:00,1148.767,9.387,2.120
2015/10/16 14:00:00,1148.300,9.390,2.120
2015/10/16 14:15:00,1147.775,9.403,2.120
2015/10/16 14:30:00,1147.133,9.400,2.120
2015/10/16 14:45:00,1146.667,9.393,2.120
2015/10/16 15:00:00,1146.025,9.363,2.120
2015/10/16 15:15:00,1145.675,9.343,2.116
2015/10/16 15:30:00,1145.383,9.347,2.116
2015/10/16 15:45:00,1144.742,9.333,2.116
2015/10/16 16:00:00,1145.092,9.340,2.116
2015/10/16 16:15:00,1144.275,9.317,2.112
2015/10/16 16:30:00,1143.575,9.300,2.112
2015/10/16 16:45:00,1142.467,9.283,2.108
2015/10/16 17:00:00,1141.183,9.283,2.104
2015/10/16 17:15:00,1139.608,9.267,2.100
2015/10/16 17:30:00,1138.150,9.263,2.096
2015/10/16 17:45:00,1137.333,9.270,2.096
2015/10/16 18:00:00,1137.800,9.270,2.096
2015/10/16 18:15:00,1138.500,9.263,2.100
2015/10/16 18:30:00,1139.608,9.273,2.096
2015/10/16 18:45:00,1140.542,9.290,2.096
2015/10/16 19:00:00,1141.533,9.307,2.100
2015/10/16 19:15:00,1142.525,9.317,2.100
2015/10/16 19:30:00,1143.108,9.330,2.100
2015/10/16 19:45:00,1143.458,9.353,2.104
2015/10/16 20:00:00,1143.808,9.387,2.104
2015/10/16 20:15:00,1143.633,9.400,2.108
2015/10/16 20:30:00,1143.167,9.400,2.108
2015/10/16 20:45:00,1142.817,9.393,2.108
2015/10/16 21:00:00,1142.642,9.390,2.108
2015/10/16 21:15:00,1142.642,9.403,2.104
2015/10/16 21:30:00,1142.817,9.387,2.104
2015/10/16 21:45:00,1143.108,9.393,2.104
2015/10/16 22:00:00,1143.633,9.400,2.108
2015/10/16 22:15:00,1144.275,9.420,2.108
2015/10/16 22:30:00,1144.392,9.443,2.108
2015/10/16 22:45:00,1144.742,9.463,2.112
2015/10/16 23:00:00,1144.917,9.473,2.112
2015/10/16 23:15:00,1144.742,9.473,2.112
2015/10/16 23:30:00,1144.100,9.480,2.112
2015/10/16 23:45:00,1143.633,9.480,2.112
2015/10/17 00:00:00,1143.108,9.487,2.112
2015/10/17 00:15:00,1142.992,9.483,2.112
2015/10/17 00:30:00,1142.817,9.493,2.112
2015/10/17 00:45:00,1142.642,9.497,2.108
2015/10/17 01:00:00,1142.817,9.500,2.112
2015/10/17 01:15:00,1142.642,9.487,2.108
2015/10/17 01:30:00,1142.642,9.480,2.108
2015/10/17 01:45:00,1142.992,9.493,2.112
2015/10/17 02:00:00,1142.933,9.507,2.112
2015/10/17 02:15:00,1142.933,9.527,2.112
2015/10/17 02:30:00,1143.167,9.523,2.112
2015/10/17 02:45:00,1143.167,9.523,2.112
2015/10/17 03:00:00,1143.167,9.523,2.112
2015/10/17 03:15:00,1143.167,9.530,2.112
2015/10/17 03:30:00,1143.108,9.537,2.112
2015/10/17 03:45:00,1142.992,9.540,2.112
2015/10/17 04:00:00,1142.642,9.540,2.112
2015/10/17 04:15:00,1142.467,9.547,2.108
2015/10/17 04:30:00,1141.825,9.547,2.104
2015/10/17 04:45:00,1141.067,9.530,2.104
2015/10/17 05:00:00,1139.958,9.510,2.104
2015/10/17 05:15:00,1138.442,9.487,2.096
2015/10/17 05:30:00,1136.867,9.473,2.092
2015/10/17 05:45:00,1135.583,9.463,2.092
2015/10/17 06:00:00,1134.942,9.453,2.092
2015/10/17 06:15:00,1135.117,9.460,2.092
2015/10/17 06:30:00,1135.758,9.447,2.096
2015/10/17 06:45:00,1137.042,9.450,2.100
2015/10/17 07:00:00,1138.325,9.463,2.096
2015/10/17 07:15:00,1139.433,9.483,2.096
2015/10/17 07:30:00,1140.717,9.497,2.096
2015/10/17 07:45:00,1141.708,9.510,2.096
2015/10/17 08:00:00,1142.817,9.523,2.100
2015/10/17 08:15:00,1143.283,9.537,2.100
2015/10/17 08:30:00,1143.808,9.553,2.104
2015/10/17 08:45:00,1143.808,9.577,2.108
2015/10/17 09:00:00,1144.100,9.587,2.108
2015/10/17 09:15:00,1144.100,9.580,2.104
2015/10/17 09:30:00,1143.925,9.580,2.108
2015/10/17 09:45:00,1143.925,9.587,2.108
2015/10/17 10:00:00,1144.450,9.583,2.108
2015/10/17 10:15:00,1144.858,9.580,2.108
2015/10/17 10:30:00,1145.383,9.597,2.112
2015/10/17 10:45:00,1145.383,9.627,2.104
2015/10/17 11:00:00,1146.200,9.643,2.116
2015/10/17 11:15:00,1146.667,9.657,2.116
2015/10/17 11:30:00,1147.133,9.657,2.120
2015/10/17 11:45:00,1147.483,9.670,2.124
2015/10/17 12:00:00,1147.775,9.693,2.124
2015/10/17 12:15:00,1147.775,9.717,2.124
2015/10/17 12:30:00,1148.125,9.700,2.124
2015/10/17 12:45:00,1147.425,9.713,2.128
2015/10/17 13:00:00,1147.483,9.737,2.128
2015/10/17 13:15:00,1147.308,9.733,2.128
2015/10/17 13:30:00,1147.600,9.753,2.128
2015/10/17 13:45:00,1146.842,9.757,2.128
2015/10/17 14:00:00,1146.667,9.760,2.128
2015/10/17 14:15:00,1146.200,9.783,2.132
2015/10/17 14:30:00,1146.200,9.803,2.132
2015/10/17 14:45:00,1145.733,9.823,2.132
2015/10/17 15:00:00,1145.383,9.837,2.132
2015/10/17 15:15:00,1145.092,9.870,2.132
2015/10/17 15:30:00,1144.858,9.877,2.136
2015/10/17 15:45:00,1144.567,9.917,2.136
2015/10/17 16:00:00,1144.275,9.910,2.136
2015/10/17 16:15:00,1143.808,9.927,2.136
2015/10/17 16:30:00,1143.458,9.933,2.136
2015/10/17 16:45:00,1142.642,9.903,2.132
2015/10/17 17:00:00,1141.708,9.897,2.132
2015/10/17 17:15:00,1140.600,9.850,2.124
2015/10/17 17:30:00,1139.608,9.827,2.124
2015/10/17 17:45:00,1138.617,9.807,2.124
2015/10/17 18:00:00,1137.508,9.800,2.124
2015/10/17 18:15:00,1137.333,9.800,2.120
2015/10/17 18:30:00,1137.858,9.810,2.120
2015/10/17 18:45:00,1138.792,9.803,2.124
2015/10/17 19:00:00,1139.958,9.800,2.120
2015/10/17 19:15:00,1141.242,9.810,2.120
2015/10/17 19:30:00,1142.525,9.823,2.124
2015/10/17 19:45:00,1143.283,9.833,2.120
2015/10/17 20:00:00,1144.275,9.843,2.120
2015/10/17 20:15:00,1145.033,9.857,2.124
2015/10/17 20:30:00,1145.500,9.867,2.128
2015/10/17 20:45:00,1146.025,9.883,2.128
2015/10/17 21:00:00,1146.142,9.887,2.128
2015/10/17 21:15:00,1146.025,9.887,2.128
2015/10/17 21:30:00,1146.375,9.883,2.128
2015/10/17 21:45:00,1146.667,9.870,2.128
2015/10/17 22:00:00,1147.308,9.863,2.128
2015/10/17 22:15:00,1148.125,9.870,2.128
2015/10/17 22:30:00,1148.942,9.870,2.128
2015/10/17 22:45:00,1149.350,9.877,2.132
2015/10/17 23:00:00,1150.050,9.883,2.132
2015/10/17 23:15:00,1150.342,9.887,2.132
2015/10/17 23:30:00,1150.692,9.897,2.132
2015/10/17 23:45:00,1150.692,9.910,2.132
2015/10/18 00:00:00,1150.517,9.913,2.116
2015/10/18 00:15:00,1150.517,9.907,2.132
2015/10/18 00:30:00,1150.517,9.897,2.132
2015/10/18 00:45:00,1149.875,9.887,2.132
2015/10/18 01:00:00,1149.583,9.880,2.132
2015/10/18 01:15:00,1149.233,9.870,2.124
2015/10/18 01:30:00,1149.058,9.857,2.104
2015/10/18 01:45:00,1148.942,9.840,2.128
2015/10/18 02:00:00,1148.417,9.830,2.100
2015/10/18 02:15:00,1148.300,9.800,2.128
2015/10/18 02:30:00,1147.950,9.793,2.128
2015/10/18 02:45:00,1147.483,9.790,2.128
2015/10/18 03:00:00,1147.133,9.777,2.128
2015/10/18 03:15:00,1147.133,9.763,2.124
2015/10/18 03:30:00,1147.017,9.740,2.124
2015/10/18 03:45:00,1146.783,9.733,2.124
2015/10/18 04:00:00,1146.783,9.723,2.124
2015/10/18 04:15:00,1146.783,9.723,2.124
2015/10/18 04:30:00,1146.667,9.717,2.124
2015/10/18 04:45:00,1146.492,9.683,2.120
2015/10/18 05:00:00,1145.383,9.660,2.120
2015/10/18 05:15:00,1144.217,9.630,2.116
2015/10/18 05:30:00,1142.817,9.610,2.112
2015/10/18 05:45:00,1141.242,9.597,2.108
2015/10/18 06:00:00,1139.725,9.590,2.108
2015/10/18 06:15:00,1138.792,9.580,2.108
2015/10/18 06:30:00,1138.150,9.580,2.108
2015/10/18 06:45:00,1138.500,9.587,2.108
2015/10/18 07:00:00,1139.433,9.580,2.108
2015/10/18 07:15:00,1140.717,9.573,2.104
2015/10/18 07:30:00,1142.175,9.573,2.108
2015/10/18 07:45:00,1143.283,9.580,2.108
2015/10/18 08:00:00,1144.275,9.587,2.108
2015/10/18 08:15:00,1145.208,9.597,2.108
2015/10/18 08:30:00,1145.850,9.607,2.112
2015/10/18 08:45:00,1146.025,9.620,2.112
2015/10/18 09:00:00,1146.667,9.650,2.116
2015/10/18 09:15:00,1146.842,9.653,2.116
2015/10/18 09:30:00,1146.492,9.643,2.116
2015/10/18 09:45:00,1146.317,9.640,2.116
2015/10/18 10:00:00,1146.375,9.643,2.116
2015/10/18 10:15:00,1146.783,9.650,2.116
2015/10/18 10:30:00,1147.483,9.653,2.116
2015/10/18 10:45:00,1147.950,9.657,2.116
2015/10/18 11:00:00,1148.417,9.667,2.116
2015/10/18 11:15:00,1148.942,9.687,2.120
2015/10/18 11:30:00,1149.058,9.707,2.120
2015/10/18 11:45:00,1149.583,9.720,2.120
2015/10/18 12:00:00,1150.050,9.720,2.120
2015/10/18 12:15:00,1149.875,9.737,2.124
2015/10/18 12:30:00,1150.050,9.747,2.124
2015/10/18 12:45:00,1150.342,9.767,2.124
2015/10/18 13:00:00,1150.342,9.770,2.128
2015/10/18 13:15:00,1149.875,9.780,2.128
2015/10/18 13:30:00,1149.700,9.790,2.128
2015/10/18 13:45:00,1149.058,9.813,2.128
2015/10/18 14:00:00,1148.942,9.850,2.132
2015/10/18 14:15:00,1148.942,9.860,2.128
2015/10/18 14:30:00,1148.417,9.867,2.128
2015/10/18 14:45:00,1148.125,9.897,2.132
2015/10/18 15:00:00,1148.300,9.893,2.132
2015/10/18 15:15:00,1148.125,9.927,2.132
2015/10/18 15:30:00,1147.950,9.927,2.132
2015/10/18 15:45:00,1147.775,9.940,2.136
2015/10/18 16:00:00,1148.125,9.973,2.136
2015/10/18 16:15:00,1147.950,10.017,2.136
2015/10/18 16:30:00,1147.658,9.990,2.132
2015/10/18 16:45:00,1147.133,9.973,2.136
2015/10/18 17:00:00,1146.200,10.007,2.136
2015/10/18 17:15:00,1145.383,10.177,2.148
2015/10/18 17:30:00,1144.275,10.243,2.144
2015/10/18 17:45:00,1142.817,10.217,2.136
2015/10/18 18:00:00,1141.533,10.227,2.136
2015/10/18 18:15:00,1140.075,10.237,2.136
2015/10/18 18:30:00,1138.967,10.227,2.136
2015/10/18 18:45:00,1138.850,10.207,2.136
2015/10/18 19:00:00,1139.608,10.193,2.136
2015/10/18 19:15:00,1140.600,10.193,2.140
2015/10/18 19:30:00,1141.708,10.210,2.140
2015/10/18 19:45:00,1143.167,10.233,2.140
2015/10/18 20:00:00,1144.275,10.247,2.136
2015/10/18 20:15:00,1145.092,10.250,2.140
2015/10/18 20:30:00,1145.733,10.253,2.140
2015/10/18 20:45:00,1146.200,10.253,2.136
2015/10/18 21:00:00,1146.492,10.257,2.140
2015/10/18 21:15:00,1146.375,10.260,2.140
2015/10/18 21:30:00,1146.200,10.263,2.140
2015/10/18 21:45:00,1146.200,10.270,2.140
2015/10/18 22:00:00,1146.200,10.280,2.144
2015/10/18 22:15:00,1146.492,10.267,2.140
2015/10/18 22:30:00,1147.133,10.257,2.140
2015/10/18 22:45:00,1147.775,10.257,2.140
2015/10/18 23:00:00,1148.767,10.253,2.140
2015/10/18 23:15:00,1149.583,10.247,2.140
2015/10/18 23:30:00,1150.225,10.247,2.140
2015/10/18 23:45:00,1150.867,10.243,2.140
2015/10/19 00:00:00,1151.333,10.240,2.144
2015/10/19 00:15:00,1151.625,10.237,2.144
2015/10/19 00:30:00,1152.150,10.230,2.144
2015/10/19 00:45:00,1152.150,10.240,2.144
2015/10/19 01:00:00,1151.975,10.237,2.148
2015/10/19 01:15:00,1151.508,10.240,2.144
2015/10/19 01:30:00,1150.983,10.253,2.148
2015/10/19 01:45:00,1150.517,10.267,2.144
2015/10/19 02:00:00,1150.225,10.270,2.128
2015/10/19 02:15:00,1149.700,10.277,2.144
2015/10/19 02:30:00,1149.408,10.277,2.148
2015/10/19 02:45:00,1149.117,10.280,2.144
2015/10/19 03:00:00,1148.767,10.290,2.148
2015/10/19 03:15:00,1148.592,10.297,2.148
2015/10/19 03:30:00,1148.417,10.297,2.144
2015/10/19 03:45:00,1148.417,10.297,2.144
2015/10/19 04:00:00,1148.300,10.303,2.148
2015/10/19 04:15:00,1148.300,10.307,2.148
2015/10/19 04:30:00,1148.417,10.307,2.148
2015/10/19 04:45:00,1148.417,10.313,2.148
2015/10/19 05:00:00,1148.300,10.320,2.148
2015/10/19 05:15:00,1148.125,10.317,2.148
2015/10/19 05:30:00,1147.950,10.317,2.140
2015/10/19 05:45:00,1147.308,10.300,2.144
2015/10/19 06:00:00,1146.200,10.293,2.144
2015/10/19 06:15:00,1144.917,10.290,2.140
2015/10/19 06:30:00,1143.633,10.277,2.140
2015/10/19 06:45:00,1142.350,10.270,2.140
2015/10/19 07:00:00,1141.358,10.260,2.140
2015/10/19 07:15:00,1142.000,10.253,2.136
2015/10/19 07:30:00,1142.992,10.247,2.140
2015/10/19 07:45:00,1144.100,10.260,2.140
2015/10/19 08:00:00,1145.208,10.267,2.140
2015/10/19 08:15:00,1146.492,10.277,2.140
2015/10/19 08:30:00,1147.483,10.290,2.144
2015/10/19 08:45:00,1148.767,10.297,2.144
2015/10/19 09:00:00,1149.583,10.300,2.144
2015/10/19 09:15:00,1150.225,10.307,2.144
2015/10/19 09:30:00,1150.400,10.320,2.140
2015/10/19 09:45:00,1150.342,10.317,2.148
2015/10/19 10:00:00,1150.225,10.320,2.148
2015/10/19 10:15:00,1149.875,10.327,2.148
2015/10/19 10:30:00,1150.050,10.340,2.148
2015/10/19 10:45:00,1150.225,10.337,2.144
2015/10/19 11:00:00,1150.867,10.343,2.148
2015/10/19 11:15:00,1151.800,10.353,2.148
2015/10/19 11:30:00,1152.150,10.360,2.152
2015/10/19 11:45:00,1152.733,10.363,2.152
2015/10/19 12:00:00,1153.258,10.370,2.152
2015/10/19 12:15:00,1153.433,10.377,2.152
2015/10/19 12:30:00,1153.900,10.387,2.156
2015/10/19 12:45:00,1154.192,10.400,2.156
2015/10/19 13:00:00,1154.075,10.403,2.156
2015/10/19 13:15:00,1154.425,10.413,2.156
2015/10/19 13:30:00,1154.542,10.433,2.156
2015/10/19 13:45:00,1153.900,10.430,2.160
2015/10/19 14:00:00,1153.725,10.447,2.160
2015/10/19 14:15:00,1153.550,10.470,2.168
2015/10/19 14:30:00,1153.725,10.493,2.164
2015/10/19 14:45:00,1153.375,10.520,2.160
2015/10/19 15:00:00,1153.550,10.553,2.168
2015/10/19 15:15:00,1153.083,10.557,2.168
2015/10/19 15:30:00,1153.550,10.587,2.168
2015/10/19 15:45:00,1153.258,10.640,2.172
2015/10/19 16:00:00,1152.967,10.650,2.172
2015/10/19 16:15:00,1153.142,10.610,2.168
2015/10/19 16:30:00,1153.142,10.650,2.172
2015/10/19 16:45:00,1153.083,10.687,2.176
2015/10/19 17:00:00,1152.325,10.763,2.176
2015/10/19 17:15:00,1151.508,10.687,2.172
2015/10/19 17:30:00,1150.692,10.713,2.176
2015/10/19 17:45:00,1149.700,10.833,2.180
2015/10/19 18:00:00,1148.417,10.810,2.180
2015/10/19 18:15:00,1147.308,10.763,2.176
2015/10/19 18:30:00,1145.908,10.747,2.176
2015/10/19 18:45:00,1144.742,10.740,2.176
2015/10/19 19:00:00,1143.633,10.730,2.176
2015/10/19 19:15:00,1143.167,10.717,2.176
2015/10/19 19:30:00,1143.633,10.713,2.172
2015/10/19 19:45:00,1145.092,10.697,2.176
2015/10/19 20:00:00,1146.375,10.680,2.172
2015/10/19 20:15:00,1147.483,10.683,2.172
2015/10/19 20:30:00,1148.417,10.687,2.172
2015/10/19 20:45:00,1149.700,10.687,2.172
2015/10/19 21:00:00,1150.517,10.687,2.172
2015/10/19 21:15:00,1150.867,10.690,2.172
2015/10/19 21:30:00,1151.158,10.687,2.172
2015/10/19 21:45:00,1151.625,10.693,2.176
2015/10/19 22:00:00,1151.508,10.683,2.176
2015/10/19 22:15:00,1151.333,10.687,2.172
2015/10/19 22:30:00,1151.625,10.687,2.176
2015/10/19 22:45:00,1151.333,10.687,2.176
